"id","x_avg","y_avg","z_avg","vb_avg","x_stddev","y_stddev","z_stddev","vb_stddev","x_var","y_var","z_var","vb_var","x_rms","y_rms","z_rms","vb_rms"
"0","94.9812","139.011","242.37","0.00182","6.4439","9.89444","10.1926","3.34457","41.5238","97.9","103.89","11.1861","17.398","25.855","30.39","8.96245"
"3","138.735","175.492","286.26","-0.00008","10.0548","11.6027","15.5293","1.20071","101.098","134.622","241.16","1.44172","30.905","34.25","49.18","3.6529"
"3","139.042","165.096","274.704","0.05816","9.38578","9.17892","13.2025","1.24358","88.0929","84.2525","174.305","1.5465","29.375","25.02","39.785","3.5918"
"1","101.339","151.455","267.611","-0.01443","11.9654","13.0329","15.1956","1.6025","143.171","169.857","230.905","2.568","33.879","39.05","46.05","4.6623"
"2","112.98","160.457","280.811","-0.01454","11.3737","15.7757","22.047","1.53322","129.36","248.872","486.07","2.35075","37.315","45.995","62.465","4.69595"
"0","94.2983","138.599","243.111","0.0157","6.58426","9.78628","10.6313","3.55826","43.3525","95.7712","113.025","12.6612","19.916","26.695","29.78","10.6502"
"2","112.322","152.459","270.246","0.04105","10.9295","14.0052","22.0031","1.52154","119.454","196.145","484.135","2.31508","33.576","45","64.375","4.9357"
"2","111.964","158.175","276.202","-0.06779","9.89694","13.7984","21.4962","1.50356","97.9494","190.395","462.085","2.2607","27.926","40.965","67.735","4.279"
"1","101.348","149.059","262.812","-0.05634","10.7927","11.4248","13.9823","1.60317","116.483","130.525","195.505","2.57014","27.6245","32.04","36.96","4.899"
"2","112.097","153.535","272.613","-0.04021","10.1964","14.4706","21.7402","1.49464","103.966","209.398","472.635","2.23395","30.448","43.17","63.76","4.57985"
"0","94.3668","138.79","246.084","-0.02697","6.1526","9.29825","10.3783","3.44021","37.8544","86.4575","107.71","11.835","15.49","24.715","27.72","9.3155"
"1","101.746","152.539","268.148","0.01861","10.8377","12.5308","15.794","1.49606","117.456","157.02","249.45","2.2382","30.0655","34.25","50.86","5.5114"
"1","101.55","155.136","273.872","0.00269","9.68043","11.6691","14.6547","1.63514","93.7108","136.167","214.76","2.67368","24.035","40.35","47.5","4.8013"
"3","140.421","176.224","284.743","-0.05668","9.77752","10.6481","15.0849","1.33779","95.6","113.382","227.555","1.78969","28.08","30.74","42.305","3.66205"
"0","95.7409","145.769","253.958","-0.00476","6.46171","11.1102","12.3637","3.75418","41.7537","123.438","152.86","14.0939","20.831","30.89","39.4","12.3955"
"3","139.329","165.083","276.972","-0.01969","8.41771","10.2885","14.6404","1.19471","70.8579","105.853","214.34","1.42733","23.96","31.195","49.785","3.61625"
"0","93.9183","137.526","246.374","0.02061","5.95784","9.17667","10.8881","3.69812","35.4959","84.2113","118.55","13.6761","17.853","26.625","31.615","11.336"
"0","95.0298","150.27","262.142","0.02842","6.23157","10.3523","12.0886","4.19827","38.8325","107.17","146.135","17.6254","18.084","30.59","34.895","13.0385"
"1","100.656","150.919","267.978","-0.01915","10.8906","11.6123","16.2242","1.60003","118.605","134.845","263.225","2.5601","34.7955","33.41","41.925","4.96315"
"0","95.1023","138.806","247.351","-0.03863","6.07104","8.90021","10.5608","3.6532","36.8575","79.2138","111.53","13.3458","19.074","23.265","30.925","11.316"
"3","139.07","169.574","277.353","-0.01109","9.81746","11.6171","16.0159","1.1938","96.3824","134.958","256.51","1.42516","27.625","30.28","50.015","3.51085"
"0","97.0032","149.486","260.837","-0.03726","5.92228","9.82853","13.8335","3.98888","35.0734","96.6","191.365","15.9111","15.1075","24.41","39.48","11.165"
"0","95.3041","146.925","252.94","0.04118","6.60857","9.4537","12.0379","3.82038","43.6731","89.3725","144.91","14.5953","19.2275","26.77","31.765","12.9805"
"3","140.175","168.618","278.776","-0.02222","9.34666","12.1571","15.6053","1.25404","87.3601","147.795","243.525","1.57261","24.955","35.395","47.73","3.38865"
"1","101.824","152.495","268.666","0.00449","11.6462","12.44","15.3885","1.53359","135.635","154.753","236.805","2.3519","31.134","34.325","47.5","4.48365"
"2","112.243","157.83","279.94","-0.02503","11.3284","13.7752","20.2735","1.50449","128.333","189.755","411.015","2.2635","33.497","39.28","54.825","4.0698"
"1","101.687","154.355","272.269","-0.00505","10.4613","10.6634","15.5293","1.43891","109.439","113.707","241.16","2.07046","32.8105","30.665","47.65","4.30195"
"1","102.475","155.981","274.408","-0.00683","9.99837","11.7336","14.9827","1.54617","99.9675","137.678","224.48","2.39066","26.9365","33.485","50.78","4.26375"
"0","94.5039","138.178","244.581","0.0049","6.29388","8.49581","11.1553","3.71128","39.613","72.1787","124.44","13.7736","18.162","26.545","32.685","10.4196"
"1","100.682","146.109","260.698","0.01662","10.0688","11.2506","14.8169","1.48995","101.38","126.575","219.54","2.21996","29.684","35.7","50.63","3.9583"
"3","139.251","176.125","291.263","-0.02432","9.16911","10.8873","14.2853","1.23905","84.0725","118.533","204.07","1.53524","27.32","32.265","40.395","4.15225"
"2","112.409","158.076","277.696","0.05056","10.1393","14.3918","22.8443","1.48425","102.805","207.125","521.86","2.203","25.258","36.84","72.545","5.62745"
"0","93.7113","148.264","255.991","-0.01312","6.50293","10.6454","13.9648","3.78927","42.2881","113.325","195.015","14.3586","20.069","31.045","36.195","12.026"
"0","95.4732","140.286","245.271","0.00468","5.9287","10.481","12.3016","3.57119","35.1495","109.851","151.33","12.7534","13.581","30.43","31.995","9.88805"
"2","112.916","155.749","275.662","-0.02162","9.05815","13.5085","20.592","1.41143","82.05","182.48","424.03","1.99212","27.926","43.25","58.57","4.41645"
"0","93.3194","137.654","242.945","0.0183","6.95445","9.68046","10.3728","3.18427","48.3644","93.7113","107.595","10.1396","21.4405","30.36","28.41","10.5752"
"0","95.2222","141.944","250.895","0.08674","5.82204","10.4865","10.8474","3.49433","33.8961","109.967","117.665","12.2103","15.3365","29.515","31.92","10.6623"
"0","94.4999","149.699","259.488","0.03099","6.49338","10.0802","11.4954","4.13317","42.164","101.61","132.145","17.0831","19.6885","27.23","35.97","13.262"
"1","100.428","149.572","267.887","0.00461","9.98903","10.8305","14.6318","1.66876","99.7807","117.3","214.09","2.78476","26.098","33.715","38.185","5.3098"
"1","101.095","152.327","266.352","-0.067","8.61707","10.5766","15.6391","1.63128","74.2539","111.865","244.58","2.66106","24.571","29.29","46.66","4.5905"
"3","137.87","165.82","274.064","-0.02171","9.78226","11.5369","15.951","1.20967","95.6926","133.1","254.435","1.46331","35.41","33.71","50.095","3.3322"
"0","95.846","140.289","245.673","-0.00322","7.16626","11.2944","11.4186","3.53275","51.3553","127.564","130.385","12.4803","20.604","32.57","38.56","10.8765"
"0","94.8319","142.281","249.357","-0.04696","6.73818","10.6839","10.5778","3.44898","45.403","114.145","111.89","11.8955","21.0595","27.84","30.24","11.4855"
"1","101.062","148.486","264.04","-0.03701","9.48397","10.566","13.7978","1.45364","89.9457","111.64","190.38","2.11306","23.8065","32.57","38.41","3.97055"
"3","137.801","171.756","282.027","0.00212","10.2125","12.3782","15.5425","1.26303","104.295","153.22","241.57","1.59524","34.49","35.315","42.15","3.9507"
"3","139.51","166.378","275.583","0.02089","9.25575","9.70902","13.79","1.12112","85.6689","94.265","190.165","1.25691","35.025","31.195","48.41","3.01"
"0","94.5517","137.942","247.509","0.01786","6.12353","9.58156","10.2652","3.73864","37.4976","91.8063","105.375","13.9774","21.059","25.095","26.65","13.0145"
"2","112.845","157.722","277.816","-0.06259","10.6822","13.687","21.1696","1.45951","114.109","187.335","448.15","2.13017","30.448","37.91","63.76","4.57985"
"3","139.096","169.19","279.682","-0.04937","8.3179","11.564","17.84","1.10597","69.1875","133.725","318.265","1.22317","24.95","33.255","52.23","3.75065"
"2","112.216","158.153","279.473","-0.00106","9.81873","14.6224","23.444","1.49283","96.4075","213.815","549.62","2.22855","29.7585","40.505","71.55","4.52795"
"2","111.649","158.821","280.016","0.05842","11.3188","15.063","22.6792","1.44309","128.115","226.895","514.345","2.0825","30.2185","45.08","62.465","4.2546"
"1","100.91","149.079","265.584","-0.00487","9.68955","9.94673","14.3972","1.49983","93.8875","98.9375","207.28","2.24949","27.2395","29.365","42","4.24695"
"2","110.583","158.648","280.597","-0.00296","11.1726","14.5295","22.5","1.37495","124.826","211.107","506.25","1.89049","29.0725","48.59","78.5","4.94635"
"3","139.529","172.56","284.399","0.00105","9.32021","11.7241","15.2933","1.20237","86.8662","137.455","233.885","1.44569","29.07","32.95","46.81","3.54295"
"0","95.2579","149.316","263.255","-0.08447","5.90126","10.5292","12.6301","4.08397","34.8249","110.865","159.52","16.6788","15.874","29.975","32.985","11.617"
"3","139.807","168.54","280.631","0.02086","10.2533","10.8914","16.3035","1.09641","105.13","118.622","265.805","1.20211","41.585","35.62","44.21","3.1276"
"3","138.325","165.251","275.813","0.00965","9.69855","10.0402","14.6036","1.21519","94.0619","100.805","213.265","1.47669","29.15","27.84","40.395","3.63"
"2","112.777","154.269","271.235","-0.02011","11.3365","13.2237","21.3739","1.42829","128.516","174.865","456.845","2.04","31.439","39.21","58.19","3.8972"
"0","95.575","144.12","250.949","-0.06106","6.77005","10.2732","12.2933","3.82935","45.8336","105.539","151.125","14.6639","19.841","27.535","35.66","11.2975"
"0","94.8297","150.32","258.781","0.05834","6.79885","10.8797","13.6061","4.24254","46.2244","118.368","185.125","17.9991","19.076","32.495","37.115","12.2935"
"3","138.956","170.07","280.248","-0.02489","8.55029","11.4761","14.3778","1.29883","73.1075","131.7","206.72","1.68697","24.57","31.27","44.135","3.78725"
"3","139.618","166.102","273.364","0.0036","9.0786","9.27052","14.3734","1.11887","82.421","85.9425","206.595","1.25187","30.75","29.675","39.785","3.14435"
"0","95.1624","138.64","241.629","-0.01916","6.42257","10.2056","13.2533","3.53489","41.2494","104.154","175.65","12.4955","17.2425","29.52","39.405","10.3279"
"3","137.886","164.973","275.365","0.02666","9.0893","9.11592","15.3956","1.07484","82.6154","83.1","237.025","1.15529","26.935","25.25","53.3","3.23905"
"2","111.171","155.443","275.313","-0.04171","10.9847","15.733","22.8871","1.56081","120.663","247.527","523.82","2.43614","32.3525","55.68","62.46","4.6715"
"1","102.011","154.018","270.053","-0.04615","10.4039","9.85355","15.9309","1.52023","108.241","97.0925","253.795","2.31111","26.4775","25.705","38.565","3.772"
"2","112.123","154.456","272.473","0.00227","11.1187","14.0265","22.2665","1.39506","123.626","196.742","495.795","1.9462","29.3015","41.57","64.6","4.0194"
"1","102.093","149.355","264.452","-0.01653","9.29085","10.7424","13.3761","1.65259","86.3198","115.4","178.92","2.73105","27.851","32.57","34.36","4.89445"
"1","101.437","152.789","270.588","-0.00456","9.04008","11.136","15.2161","1.62681","81.7231","124.01","231.53","2.64651","26.174","29.745","45.97","4.74175"
"1","100.597","146.984","260.671","-0.06582","9.75465","11.354","17.01","1.45895","95.1531","128.913","289.34","2.12852","26.5555","33.87","56.66","4.77225"
"2","113.683","159.273","279.92","0.05051","10.3853","13.7952","22.1745","1.57151","107.855","190.307","491.71","2.46964","29.454","41.725","63.535","4.37675"
"0","94.1714","142.827","250.766","0.01656","5.78425","9.44663","10.4898","3.7435","33.4575","89.2387","110.035","14.0138","19.078","26.545","26.42","11.5805"
"2","112.252","160.01","281.177","0.0167","11.1178","14.8949","20.9504","1.413","123.605","221.857","438.92","1.99656","30.978","55.68","59.715","4.6715"
"1","101.23","151.098","268.604","-0.02637","8.78788","11.4837","14.6363","1.46074","77.2269","131.875","214.22","2.13376","23.5795","29.365","49.635","4.896"
"2","111.398","158.525","282.437","-0.03103","10.7422","14.0291","22.3828","1.45819","115.395","196.815","500.99","2.12631","29.607","38.745","58.035","4.34165"
"0","95.2554","149.637","260.056","-0.0517","5.67161","9.81937","11.7845","3.9999","32.1672","96.42","138.875","15.9992","15.6445","26.62","33.6","11.666"
"3","139.396","165.913","276.199","0.03703","9.46269","10.5789","14.6412","1.13933","89.5424","111.912","214.365","1.29808","30.14","30.51","42.155","2.96415"
"1","101.375","152.543","267.022","-0.00243","9.72725","11.6311","14.2785","1.51803","94.6194","135.283","203.875","2.30441","32.886","35.24","45.36","3.7934"
"2","112.822","158.752","278.933","-0.05557","11.1767","14.9411","22.9245","1.40733","124.92","223.235","525.535","1.98058","32.278","42.41","59.715","5.0777"
"2","112.837","158.216","276.88","-0.01525","11.7301","14.725","20.253","1.32688","137.596","216.825","410.185","1.7606","33.9535","44.165","67.195","3.4742"
"0","96.2738","150.934","260.464","-0.00433","6.53952","9.58997","11.538","4.03827","42.7653","91.9675","133.125","16.3076","18.1595","28.83","31.385","12.7715"
"3","140.935","174.384","283.831","0.01607","8.23058","9.60508","15.0293","1.2887","67.7424","92.2575","225.88","1.66076","25.255","30.28","46.735","3.6743"
"1","100.772","147.985","260.417","-0.03644","8.8158","10.3188","13.9399","1.55168","77.7183","106.478","194.32","2.4077","23.7285","29.445","41.62","4.45615"
"3","137.971","172.624","284.851","0.00164","10.5881","11.7297","15.648","1.32355","112.107","137.585","244.86","1.75178","30.37","37.525","40.245","3.2589"
"1","101.226","150.946","268.674","0.00298","9.57699","10.566","16.215","1.59861","91.7188","111.64","262.925","2.55557","28.3105","31.885","43.145","4.45005"
"3","136.605","162.643","274.4","0.01984","7.80749","9.67329","14.4206","1.23102","60.957","93.5725","207.955","1.51541","26.175","26.315","44.215","3.79185"
"1","100.31","147.341","260.525","0.00959","8.93732","11.4196","14.5024","1.5853","79.8756","130.408","210.32","2.51317","29.1505","32.035","48.035","4.7891"
"3","139.155","167.235","277.574","0.01197","8.51789","12.0335","16.6176","1.26349","72.5544","144.805","276.145","1.59642","24.875","35.545","51.925","4.5432"
"2","112.127","151.299","268.369","-0.02091","11.81","15.0059","20.8382","1.44079","139.475","225.178","434.23","2.07587","33.497","45.005","65.975","4.06675"
"2","113.758","159.108","278.501","0.0056","10.6907","16.1078","21.1644","1.51731","114.292","259.462","447.93","2.30224","28.919","42.485","65.675","4.72185"
"0","97.0414","144.078","252.705","-0.0841","6.7523","12.3407","14.2269","3.95024","45.5935","152.294","202.405","15.6044","21.1385","35.695","39.48","11.5085"
"0","93.2924","143.281","249.844","-0.05075","5.34707","10.0387","12.7022","3.59836","28.5912","100.776","161.345","12.9482","14.958","28.68","43.83","10.4061"
"1","100.724","148.758","265.341","-0.00832","9.36453","12.0075","16.3982","1.53185","87.6944","144.18","268.9","2.34658","25.4095","38.06","53.07","4.38285"
"2","112.146","155.668","276.926","-0.02294","10.6745","13.8132","23.3454","1.40592","113.944","190.805","545.01","1.97662","30.751","37.3","62.01","4.4012"
"1","100.991","149.979","264.421","-0.03502","10.3736","10.6513","13.6752","1.57173","107.612","113.45","187.01","2.47033","28.9185","29.29","40.32","3.9751"
"1","101.46","150.238","264.96","-0.04371","10.1695","10.8372","15.7935","1.65869","103.419","117.445","249.435","2.75125","29.224","33.485","41.77","4.73715"
"3","140.209","169.221","278.103","0.04291","8.77728","10.4295","13.6263","1.19277","77.0406","108.775","185.675","1.4227","27.39","32.57","46.275","3.3215"
"3","138.074","170.86","285.244","-0.0449","9.09244","12.7918","15.5023","1.29469","82.6725","163.63","240.32","1.67623","28.235","37.22","48.87","3.9171"
"2","112.448","158.46","279.638","-0.01529","11.0288","14.6067","21.8085","1.55596","121.635","213.355","475.61","2.42102","32.504","42.33","62.08","4.4928"
"3","137.656","167.535","278.829","0.00627","8.94419","12.4388","14.4153","1.08952","79.9985","154.723","207.8","1.18706","28.54","34.17","43.375","3.07565"
"1","101.309","146.764","261.003","-0.00806","10.3461","12.1415","15.0685","1.54849","107.041","147.415","227.06","2.39784","30.0655","33.105","41.695","5.6137"
"1","100.851","151.521","268.184","-0.02799","9.97472","10.2518","13.9667","1.62991","99.495","105.1","195.07","2.6566","29.528","25.48","43.45","5.1098"
"1","101.468","152.701","266.755","-0.00973","9.6378","11.8934","15.255","1.61117","92.8872","141.452","232.715","2.59587","26.5565","35.7","42.61","5.04565"
"3","137.048","167.067","282.185","0.0354","8.83565","11.7286","16.7073","1.1109","78.0687","137.56","279.135","1.23411","26.935","33.03","45.665","2.82365"
"0","94.7769","138.023","245.203","0.00438","5.48932","9.28527","12.3442","3.71723","30.1326","86.2162","152.38","13.8178","14.576","25.555","40.24","11.95"
"3","140.105","171.376","283.062","-0.01383","9.85672","9.72214","17.1743","1.17946","97.155","94.52","294.955","1.39113","26.63","24.41","44.06","3.95985"
"3","140.137","174.963","283.768","-0.02574","8.85756","9.80931","14.8718","1.28185","78.4563","96.2225","221.17","1.64313","25.485","28.455","46.655","3.88045"
"3","140.728","170.933","282.862","0.00792","7.76292","10.4573","15.641","1.27505","60.263","109.355","244.64","1.62575","27.315","27.08","48.34","3.77815"
"0","95.2884","144.81","251.163","-0.06177","5.97133","10.9545","13.6024","3.53148","35.6568","120","185.025","12.4714","14.2675","27.46","39.86","10.2287"
"3","137.507","163.103","275.479","-0.06186","9.11311","10.8258","16.3213","1.28364","83.0488","117.198","266.385","1.64773","25.025","32.265","45.21","4.24085"
"3","140.318","170.686","284.199","-0.03928","8.32693","10.3391","15.1669","1.32351","69.3377","106.897","230.035","1.75168","23.5","30.125","43.145","4.16905"
"3","137.085","168.579","281.522","-0.0058","9.80319","11.9528","14.4193","1.20339","96.1025","142.87","207.915","1.44814","33.7295","32.34","37.11","3.59335"
"0","93.884","142.223","250.091","0.02207","6.03402","8.62873","11.6929","3.92198","36.4094","74.455","136.725","15.3819","17.4725","22.885","32.53","11.5697"
"2","111.21","158.867","283.635","-0.0839","10.9552","14.0771","23.9093","1.47966","120.015","198.165","571.655","2.18939","30.675","43.175","76.59","4.0087"
"3","136.398","164.153","274.75","0.002","10.5342","12.1124","17.3127","1.20238","110.97","146.71","299.73","1.44571","35.9415","33.715","55.13","3.433"
"0","95.343","145.243","254.522","-0.00099","7.2609","12.9165","12.2425","3.63766","52.7206","166.835","149.88","13.2326","23.1965","33.94","36.425","10.626"
"0","96.392","149.606","259.956","-0.00865","6.09333","9.54869","12.7994","4.14642","37.1287","91.1775","163.825","17.1928","21.5955","25.63","43.295","12.727"
"2","113.201","158.309","279.278","-0.00987","10.2648","14.6167","21.588","1.43627","105.366","213.648","466.04","2.06287","26.628","45.08","61.09","4.23015"
"1","100.995","151.586","267.015","-0.02691","10.123","11.8047","17.5701","1.56907","102.475","139.35","308.71","2.46197","38.231","35.015","51.315","4.8624"
"1","99.7274","145.795","259.099","-0.00592","10.5619","10.7867","14.0013","1.56832","111.553","116.353","196.035","2.45964","29.835","30.59","42.535","4.4409"
"1","100.542","152.962","271.923","-0.04714","9.01591","10.0776","14.9203","1.62366","81.2866","101.558","222.615","2.63628","24.571","32.265","50.705","4.5905"
"0","94.3108","149.469","256.769","0.0567","5.99156","9.53494","11.0899","3.7324","35.8988","90.915","122.985","13.9308","18.8465","29.365","34.13","10.0915"
"0","98.0042","152.063","262.435","0.01373","6.36325","10.7193","12.0806","4.05955","40.491","114.902","145.94","16.4799","17.0165","29.75","34.515","10.8562"
"1","101.206","152.523","269.82","-0.01089","10.5126","10.9481","16.62","1.50562","110.514","119.86","276.225","2.26689","26.095","35.015","51.925","3.79795"
"3","136.908","163.614","278.207","-0.02974","9.58769","11.3857","14.7289","1.29831","91.9238","129.635","216.94","1.6856","33.3445","32.035","42.075","3.79335"
"3","137.799","167.886","279.01","-0.03695","9.06684","12.2137","16.938","1.317","82.2075","149.175","286.895","1.7345","29.53","34.245","44.825","4.2103"
"2","112.134","154.2","274.543","0.03263","9.45748","13.8993","22.8786","1.36395","89.4438","193.19","523.43","1.86035","27.548","37.835","63.76","4.43175"
"3","135.914","163.441","274.82","-0.05068","9.69251","10.9099","16.6047","1.21756","93.9448","119.025","275.715","1.48245","26.705","32.19","51.09","3.5246"
"0","93.5479","137.439","246.774","0.05427","6.08184","9.70483","12.3024","3.61376","36.9888","94.1837","151.35","13.0593","16.483","24.94","34.82","12.3955"
"3","138.258","167.943","279.93","-0.02694","9.458","12.6661","17.9374","1.27598","89.4538","160.43","321.75","1.62812","31.285","37.605","53.455","3.6743"
"2","111.518","150.846","268.324","-0.02478","10.5384","14.5693","21.9481","1.57694","111.058","212.265","481.72","2.48675","27.9285","37.525","62.31","4.41645"
"3","138.361","163.098","271.462","-0.0125","8.58573","9.95264","14.4057","1.14705","73.7148","99.055","207.525","1.31573","29.61","27","44.37","3.2558"
"3","138.72","172.331","283.278","0.05052","9.40905","10.0291","15.772","1.30814","88.5303","100.582","248.755","1.71123","34.72","30.74","44.595","4.00415"
"0","95.2666","139.843","245.85","-0.03555","5.80851","9.31846","12.7583","3.93515","33.7388","86.8337","162.775","15.4854","17.8545","27.305","35.81","11.1585"
"3","138.21","174.278","285.966","-0.00804","9.90029","11.7841","16.6772","1.2051","98.0157","138.865","278.13","1.45226","28.005","33.26","47.65","3.433"
"1","101.337","153.933","271.378","-0.04213","9.32205","9.6902","15.8844","1.55373","86.9007","93.9","252.315","2.41407","25.41","32.035","43.22","5.206"
"3","137.457","165.85","279.059","0.01229","8.82787","11.0762","14.8066","1.25457","77.9313","122.683","219.235","1.57396","27.695","28.53","44.44","3.4498"
"2","111.154","156.606","279.848","-0.09021","9.69613","13.7258","24.4132","1.41656","94.0148","188.398","596.005","2.00664","27.774","40.58","73.995","4.14615"
"2","112.177","158.193","277.957","0.00074","10.8909","14.2778","20.061","1.44935","118.613","203.855","402.445","2.10062","36.1695","39.74","64.755","4.48365"
"2","111.362","153.78","271.815","-0.07704","11.1214","13.566","23.1793","1.32319","123.685","184.035","537.28","1.75083","31.208","34.095","73.69","3.3368"
"2","112.199","158.756","280.191","-0.00121","10.8044","13.3175","21.0784","1.37233","116.735","177.355","444.3","1.88329","25.4115","43.095","57.805","4.1278"
"2","113.519","157.57","278.088","0.0068","9.91758","13.4611","20.6947","1.36981","98.3584","181.202","428.27","1.87638","26.3275","46.53","54.98","4.27595"
"3","136.078","167.763","281.371","-0.0277","10.1543","12.0975","13.9368","1.28433","103.111","146.35","194.235","1.6495","35.325","41.495","41.845","3.5933"
"0","93.2268","142.629","248.094","0.03949","5.85834","9.58521","11.2872","3.55295","34.3202","91.8763","127.4","12.6234","18.543","26.24","35.43","10.6868"
"2","112.062","159.029","279.901","-0.08304","10.3985","13.1707","20.8853","1.4042","108.129","173.467","436.195","1.97178","27.7","39.13","62.385","4.64095"
"2","111.359","151.01","268.718","-0.0646","10.9116","14.2152","24.0524","1.45829","119.063","202.072","578.52","2.12661","30.2165","47.065","72.695","4.52645"
"1","101.161","154.736","271.99","-0.00958","11.1439","11.5292","14.8805","1.475","124.186","132.923","221.43","2.17561","31.516","38.06","40.475","4.2118"
"0","94.4531","137.805","243.546","-0.00964","5.94724","9.15963","12.0285","3.72335","35.3697","83.8988","144.685","13.8633","19.837","26.545","37.725","10.2135"
"3","137.67","163.933","274.94","-0.06714","9.18375","11.2216","14.2825","1.22058","84.3412","125.925","203.99","1.48981","25.94","33.105","40.245","3.37645"
"3","138.23","172.688","283.696","-0.02494","9.03355","12.7975","16.2512","1.20073","81.605","163.775","264.1","1.44175","28.385","35.47","45.435","3.294"
"0","96.1945","152.507","263.272","0.00807","6.30263","10.6717","11.9781","4.01709","39.7231","113.885","143.475","16.137","18.62","28.91","33.215","13.277"
"3","137.012","162.248","273.429","-0.00069","8.44238","10.8981","13.855","1.16127","71.2738","118.768","191.96","1.34856","26.71","31.045","50.63","3.18865"
"2","111.772","156.635","280.03","0.02888","11.6312","14.7039","21.7907","1.4663","135.285","216.205","474.835","2.15004","37.311","43.405","68.04","4.5386"
"2","112.222","158.339","279.608","-0.01131","10.3103","13.2744","21.5585","1.45619","106.302","176.21","464.77","2.1205","32.504","35.165","65.67","4.4409"
"1","100.497","150.34","265.421","-0.04766","10.1281","11.642","16.1093","1.67936","102.579","135.535","259.51","2.82025","28.308","33.565","47.04","5.28385"
"3","139.801","170.26","280.276","-0.03898","9.97824","11.2426","16.6763","1.38297","99.5653","126.395","278.1","1.9126","32.125","34.475","49.94","4.1599"
"3","135.254","162.212","271.709","0.00402","10.3827","11.7533","15.2787","1.2295","107.8","138.14","233.44","1.51168","34.49","31.735","53.755","3.9507"
"1","102.298","155.423","273.836","0.0407","9.65052","10.0774","13.8597","1.58736","93.1325","101.555","192.09","2.51972","28.6155","25.855","39.095","4.3065"
"0","95.5862","146.283","255.821","-0.00947","6.86817","10.3167","12.2454","4.03563","47.1718","106.435","149.95","16.2863","21.136","29.215","36.045","12.7565"
"0","94.1772","137.464","246.082","-0.02265","6.89288","10.6658","12.7501","3.60534","47.5118","113.759","162.565","12.9985","25.3345","28.225","35.81","10.5505"
"1","101.238","151.015","267.197","0.00634","10.0491","11.1636","17.5134","1.61995","100.984","124.625","306.72","2.62425","27.9265","32.725","47.805","4.60885"
"2","111.98","156.886","277.568","-0.0128","10.0857","14.1128","20.5581","1.30288","101.721","199.17","422.635","1.69749","33.4195","46.835","56.815","3.79035"
"2","112.583","159.702","284.397","-0.0505","10.3937","14.0309","21.8301","1.50143","108.029","196.867","476.555","2.25428","30.8265","43.705","58.65","4.42715"
"3","138.537","166.231","276.847","-0.00645","10.5559","12.0721","16.1909","1.21428","111.427","145.735","262.145","1.47448","38.46","35.7","46.125","3.5002"
"0","94.9591","137.534","242.244","-0.04001","6.34084","10.1683","13.1412","3.5245","40.2062","103.395","172.69","12.4221","16.3275","34.555","35.28","9.3767"
"2","112.871","156.852","276.689","-0.0008","10.316","13.7859","25.1623","1.45906","106.42","190.05","633.14","2.12887","28.9175","40.12","71.325","4.35995"
"2","110.998","155.626","272.437","-0.06277","11.4759","15.1299","23.4072","1.48085","131.697","228.913","547.895","2.19291","29.6835","40.58","69.03","3.83465"
"0","95.2228","147.725","251.178","0.01701","6.04463","11.1471","11.2074","3.5733","36.5375","124.257","125.605","12.7685","16.175","31.655","31.615","13.1015"
"3","137.06","164.422","275.777","-0.02261","9.02954","10.8105","15.8261","1.35679","81.5325","116.868","250.465","1.84087","29.225","29.445","41.235","4.2271"
"3","139.439","175.354","288.599","-0.05452","9.85913","11.8001","14.4005","1.22752","97.2025","139.242","207.375","1.50679","28.46","38.065","46.81","3.68195"
"1","99.8331","146.169","260.893","-0.0206","10.4838","12.1287","15.0983","1.72513","109.91","147.105","227.96","2.97608","31.437","32.8","43.755","4.86235"
"3","140.76","172.772","282.987","-0.03412","9.60591","11.7162","14.3619","1.16078","92.2735","137.27","206.265","1.3474","25.485","33.945","48.795","3.349"
"1","102.564","154.874","272.981","-0.00117","10.0199","11.1479","16.2128","1.64287","100.399","124.275","262.855","2.69902","33.042","28.835","45.665","4.36605"
"1","99.6981","146.738","263.04","-0.05179","10.8878","10.398","14.8101","1.70013","118.543","108.118","219.34","2.89043","34.7955","30.205","42.46","4.7387"
"3","138.581","173.453","284.836","-0.01701","11.2932","12.3482","15.9491","1.2099","127.537","152.477","254.375","1.46385","32.66","37.605","45.435","3.5414"
"2","112.606","158.705","278.712","-0.04728","10.053","13.5275","20.5407","1.47988","101.063","182.992","421.92","2.19004","27.7005","33.485","57.88","4.50195"
"1","100.995","152.873","268.093","-0.05761","10.3659","11.4875","14.844","1.44922","107.451","131.962","220.345","2.10025","26.781","33.635","44.975","3.70325"
"1","101.062","153.024","269.277","-0.07989","9.39498","11.1452","15.1349","1.58283","88.2657","124.215","229.065","2.50535","25.4855","31.58","41.62","4.82875"
"1","101.161","153.218","270.058","-0.0222","11.9779","10.9912","15.2135","1.581","143.471","120.808","231.45","2.49958","30.672","31.88","42.61","4.75395"
"3","136.471","161.404","271.94","-0.08536","9.72119","11.1401","16.1904","1.28367","94.5016","124.103","262.13","1.6478","29.835","34.705","46.505","3.6315"
"3","136.298","162.452","277.241","-0.03518","8.7294","11.6114","17.3179","1.34454","76.2025","134.825","299.91","1.80779","28.235","35.01","49.94","4.08505"
